,names,Price,lat,lon,random
0,Salarpuria Sattva Cadenza,416.5,12.889441,77.64022109999998,-170
1,Salarpuria Sattva Cadenza,750.0,12.889441,77.64022109999998,176
2,Salarpuria Sattva Cadenza,733.0,12.889441,77.64022109999998,-568
3,Salarpuria Sattva Cadenza,950.0,12.889441,77.64022109999998,-437
4,Purva Skydale,1750.0,12.894033,77.66236169999998,-29
5,Purva Skydale,1580.0,12.894033,77.66236169999998,909
6,Shriram Summitt,540.0,12.836067800000002,77.6672418,25
7,Shriram Summitt,1210.0,12.836067800000002,77.6672418,188
8,Shriram Summitt,1000.0,12.836067800000002,77.6672418,-510
9,Shriram Summitt,1430.0,12.836067800000002,77.6672418,-348
10,Shriram Luxor,800.6,13.085249,77.65491540000002,440
11,Shriram Luxor,800.6,13.085249,77.65491540000002,394
12,Shriram Luxor,1100.0,13.085249,77.65491540000002,-618
13,Salarpuria Sattva East Crest,394.7,13.043223,77.74824140000003,157
14,Salarpuria Sattva East Crest,774.9,13.043223,77.74824140000003,-65
15,Salarpuria Sattva East Crest,986.5,13.043223,77.74824140000003,-24
16,Ecolife Elements Of Nature,330.0,12.9387277,77.73112619999998,-252
17,Ecolife Elements Of Nature,770.0,12.9387277,77.73112619999998,512
18,Ecolife Elements Of Nature,910.0,12.9387277,77.73112619999998,791
19,Shriram Greenfield Phase 1,750.0,13.0708496,77.75127239999998,-718
20,Shriram Greenfield Phase 1,660.0,13.0708496,77.75127239999998,-819
21,Shriram Greenfield Phase 1,726.8000000000002,13.0708496,77.75127239999998,954
22,Provident Sunworth,520.0,12.8818045,77.4705858,597
23,Provident Sunworth,650.0,12.8818045,77.4705858,300
24,Century Infiniti,900.0,12.8975268,77.6772502,819
25,Century Infiniti,1080.0,12.8975268,77.6772502,37
26,DSMAX SAROVAR,208.2,12.7815368,77.78184870000003,157
27,DSMAX SAROVAR,320.2000000000001,12.7815368,77.78184870000003,-719
28,DSMAX SAROVAR,409.7,12.7815368,77.78184870000003,-291
29,Vaswani Exquisite,1830.0,12.98979,77.72427950000002,-148
30,Vaswani Exquisite,2350.0,12.98979,77.72427950000002,-453
31,Bren Edgewaters,840.0,12.9022215,77.6699666,233
32,Bren Edgewaters,867.9000000000002,12.9022215,77.6699666,-891
33,Vaishnavi Gardenia,468.69999999999993,13.0425402,77.5194121,862
34,Vaishnavi Gardenia,950.0,13.0425402,77.5194121,-695
35,Vaishnavi Gardenia,1370.0,13.0425402,77.5194121,451
36,Sobha Avenue,890.2,13.028788699999998,77.74967880000001,83
37,Sobha Avenue,1390.0,13.028788699999998,77.74967880000001,-1000
38,Nandi Citadel,716.7,12.8613592,77.60688379999998,852
39,Nandi Citadel,1090.0,12.8613592,77.60688379999998,69
40,Purva Northern Waves,1260.0,13.0630984,77.66295629999998,807
41,Purva Northern Waves,1630.0,13.0630984,77.66295629999998,343
42,Prestige Falcon City,1160.0,12.885663,77.56377499999998,-751
43,Prestige Falcon City,1100.0,12.885663,77.56377499999998,-485
44,Prestige Falcon City,2070.0,12.885663,77.56377499999998,-602
45,Prestige Falcon City,2650.0,12.885663,77.56377499999998,574
46,Bren Imperia,402.2,12.9068814,77.671808,-897
47,Bren Imperia,750.0,12.9068814,77.671808,505
48,Bren Imperia,730.0,12.9068814,77.671808,-878
49,Bren Imperia,9930.0,12.9068814,77.671808,-61
50,Mahaveer Ranches,700.0,12.8783657,77.6708668,-491
51,Mahaveer Ranches,900.0,12.8783657,77.6708668,147
52,Mahaveer Ranches,1220.0,12.8783657,77.6708668,287
53,SNN Raj Etternia,1000.0,12.890590199999998,77.6681103,-583
54,SNN Raj Etternia,434.3,12.890590199999998,77.6681103,-308
55,SNN Raj Etternia,1270.0,12.890590199999998,77.6681103,-551
56,SNN Raj Etternia,2300.0,12.890590199999998,77.6681103,-101
57,SNN Raj Etternia,2700.0,12.890590199999998,77.6681103,-178
58,SNN Raj Etternia,2440.0,12.890590199999998,77.6681103,-707
59,Niranjan Tridha,750.1000000000001,12.8810058,77.63616139999998,530
60,Niranjan Tridha,984.1,12.8810058,77.63616139999998,949
61,Karsten Palm Groves,300.0,12.7741873,77.6961678,-346
62,Karsten Palm Groves,375.3,12.7741873,77.6961678,-688
63,Vriksha by Provident,670.1,12.9960104,77.48484119999998,746
64,Vriksha by Provident,782.6,12.9960104,77.48484119999998,844
65,Salarpuria Sattva Celesta,1000.0,13.018456,77.703632,-143
66,Salarpuria Sattva Celesta,1230.0,13.018456,77.703632,754
67,DSMAX SKYCITY,1030.0,13.0810365,77.6343988,-519
68,Salarpuria Sattva Laurel Heights,670.0,13.060724,77.507677,191
69,Salarpuria Sattva Laurel Heights,1000.0,13.060724,77.507677,-819
70,Purva Palm Beach,1310.0,13.0631903,77.66260249999998,854
71,Purva Palm Beach,1690.0,13.0631903,77.66260249999998,100
72,Meda Greens,750.0,12.9206595,77.4926622,-854
73,Meda Greens,895.3,12.9206595,77.4926622,101
74,Mahidhara Fortune City,479.7,12.7748955,77.78302509999997,951
75,Mahidhara Fortune City,474.4,12.7748955,77.78302509999997,575
76,Mahidhara Fortune City,1210.0,12.7748955,77.78302509999997,-532
77,Arge Urban Bloom,628.1,13.0259697,77.53295190000001,58
78,Arge Urban Bloom,913.1,13.0259697,77.53295190000001,-665
79,Phoenix One Bangalore West,870.0,13.0097168,77.5540958,892
80,Phoenix One Bangalore West,1070.0,13.0097168,77.5540958,-412
81,Candeur Carlisle,3460.0,12.9969877,77.68995489999998,611
82,Candeur Carlisle,5650.0,12.9969877,77.68995489999998,-815
83,Candeur Carlisle,8000.0,12.9969877,77.68995489999998,-90
84,Candeur Carlisle,3850.0,12.9969877,77.68995489999998,-983
85,DSR Waterscape,628.1,13.0452085,77.6794603,-69
86,DSR Waterscape,913.1,13.0452085,77.6794603,-511
87,Salarpuria Sattva Greenage Phase II,1300.0,12.9024372,77.6313115,-995
88,Salarpuria Sattva Greenage Phase II,1900.0,12.9024372,77.6313115,398
89,Salarpuria Sattva Greenage Phase II,2800.0,12.9024372,77.6313115,-627
90,Pashmina Waterfront,2220.0,13.0244407,77.7116346,-971
91,Pashmina Waterfront,2220.0,13.0244407,77.7116346,533
92,Pashmina Waterfront,1590.0,13.0244407,77.7116346,376
93,Pashmina Waterfront,1800.0,13.0244407,77.7116346,-699
94,Assetz Marq,880.0,13.024417199999998,77.76198749999998,382
95,Assetz Marq,1160.0,13.024417199999998,77.76198749999998,142
96,Assetz Marq,1300.0,13.024417199999998,77.76198749999998,546
97,Skylark Ithaca,440.0,13.0124263,77.73553369999998,-869
98,Skylark Ithaca,680.0,13.0124263,77.73553369999998,-679
99,Skylark Ithaca,456.3,13.0124263,77.73553369999998,-409
100,Skylark Ithaca,1170.0,13.0124263,77.73553369999998,-570
101,Skylark Ithaca,703.6,13.0124263,77.73553369999998,-364
102,Skylark Ithaca,1430.0,13.0124263,77.73553369999998,35
103,Skylark Ithaca,1100.0,13.0124263,77.73553369999998,285
104,Assetz 63 Degree East,420.0,12.8853283,77.7047401,-88
105,Assetz 63 Degree East,450.0,12.8853283,77.7047401,-816
106,Assetz 63 Degree East,700.0,12.8853283,77.7047401,563
107,Assetz 63 Degree East,950.0,12.8853283,77.7047401,-416
108,Sumo Sonnet,735.8,12.889868,77.6488791,699
109,Sumo Sonnet,964.9,12.889868,77.6488791,590
110,Chowriappa Constellation,912.5,13.0547139,77.6465134,537
111,Chowriappa Constellation,1300.0,13.0547139,77.6465134,278
112,Chowriappa Constellation,2120.0,13.0547139,77.6465134,-744
113,MDVR Byrathi Residency,444.0,13.0536883,77.6572283,649
114,MDVR Byrathi Residency,536.0,13.0536883,77.6572283,-219
115,MDVR Byrathi Residency,1000.0,13.0536883,77.6572283,-93
116,Candeur Landmark,755.6999999999998,12.9218714,77.73736070000002,921
117,Candeur Landmark,773.8,12.9218714,77.73736070000002,128
118,Candeur Landmark,921.0,12.9218714,77.73736070000002,364
119,Sterling Ascentia,1540.0,12.92889,77.68163299999998,522
120,Arya Hamsa Grande,845.6,12.8595081,77.574026,706
121,Arya Hamsa Grande,1150.0,12.8595081,77.574026,-930
122,Prestige Song Of The South,445.5,12.8620814,77.61374709999998,991
123,Prestige Song Of The South,1250.0,12.8620814,77.61374709999998,-491
124,Prestige Song Of The South,741.0,12.8620814,77.61374709999998,-931
125,Prestige Song Of The South,1250.0,12.8620814,77.61374709999998,-138
126,Prestige Song Of The South,1490.0,12.8620814,77.61374709999998,-374
127,Sobha Dream Acres,1000.0,12.9391021,77.73766390000002,-124
128,Sobha Dream Acres,559.4,12.9391021,77.73766390000002,-900
129,Sobha Dream Acres,880.0,12.9391021,77.73766390000002,321
130,Orchid Greens,770.0,13.087922099999998,77.6554441,235
131,Orchid Greens,994.0,13.087922099999998,77.6554441,-655
132,PSR Krish Kamal,700.0,12.8404406,77.6435767,512
133,PSR Krish Kamal,850.4999999999999,12.8404406,77.6435767,-518
134,GP North Avenue,574.7,13.0827637,77.622828,322
135,GP North Avenue,1000.0,13.0827637,77.622828,488
136,Hiren High Cliff,1020.0,12.9124433,77.6517185,472
137,Hiren High Cliff,1020.0,12.9124433,77.6517185,-328
138,Hiren High Cliff,1480.0,12.9124433,77.6517185,-871
139,Mantri Energia,895.8,13.0543825,77.61948389999998,-925
140,Mantri Energia,1080.0,13.0543825,77.61948389999998,-956
141,Garuda Vista,853.4999999999999,12.9852446,77.6867056,-908
142,Garuda Vista,1100.0,12.9852446,77.6867056,784
143,Mittal Elanza,772.6999999999998,13.1036043,77.62082740000002,-583
144,Mittal Elanza,772.6999999999998,13.1036043,77.62082740000002,-106
145,Mittal Elanza,1050.0,13.1036043,77.62082740000002,-3
146,Frontier Heights,700.0,12.9055155,77.6756456,157
147,Frontier Heights,970.0,12.9055155,77.6756456,777
148,Frontier Heights,1100.0,12.9055155,77.6756456,320
149,Mahendra Aarna,775.3,12.8348265,77.6910718,-723
150,Mahendra Aarna,792.9000000000002,12.8348265,77.6910718,-180
151,Mahendra Aarna,875.4000000000002,12.8348265,77.6910718,789
152,G Corp The Icon,1500.0,13.0473654,77.62548389999998,-303
153,G Corp The Icon,1950.0,13.0473654,77.62548389999998,-299
154,G Corp The Icon,4530.0,13.0473654,77.62548389999998,177
155,G Corp The Icon,4530.0,13.0473654,77.62548389999998,148
156,Vaishnavi Terraces,2740.0,12.904254,77.599514,893
157,Vaishnavi Terraces,4830.0,12.904254,77.599514,700
158,Prestige Misty Waters phase 1,1200.0,13.046145,77.60162199999998,84
159,Prestige Misty Waters phase 1,1050.0,13.046145,77.60162199999998,-262
160,Prestige Misty Waters phase 1,1730.0,13.046145,77.60162199999998,483
161,Prestige Misty Waters phase 1,2300.0,13.046145,77.60162199999998,-898
162,SMD Altezz,594.0,12.99911,77.7526073,417
163,SMD Altezz,760.0,12.99911,77.7526073,503
164,Rohan Akriti,1020.0,12.8904448,77.538187,111
165,Rohan Akriti,1000.0,12.8904448,77.538187,372
166,Rohan Akriti,1350.0,12.8904448,77.538187,-471
167,Durga Petals,900.0,12.9757699,77.69728029999997,72
168,Durga Petals,1080.0,12.9757699,77.69728029999997,-532
169,Durga Petals,909.0,12.9757699,77.69728029999997,-852
170,Durga Petals,1240.0,12.9757699,77.69728029999997,-457
171,Casagrand Lorenza,641.5000000000001,13.099928,77.6331637,-365
172,Casagrand Lorenza,945.1,13.099928,77.6331637,-394
173,Orchid Whitefield,424.2000000000001,12.9643023,77.75750179999999,-174
174,Orchid Whitefield,345.9000000000001,12.9643023,77.75750179999999,579
175,Orchid Whitefield,735.0,12.9643023,77.75750179999999,111
176,Orchid Whitefield,653.9000000000002,12.9643023,77.75750179999999,-554
177,Orchid Whitefield,860.0,12.9643023,77.75750179999999,-960
178,The Central Regency Address,1240.0,12.9210342,77.6706402,-750
179,The Central Regency Address,1240.0,12.9210342,77.6706402,966
180,The Central Regency Address,1640.0,12.9210342,77.6706402,-621
181,The Central Regency Address,1640.0,12.9210342,77.6706402,-732
182,The Central Regency Address,1500.0,12.9210342,77.6706402,-169
183,The Central Regency Address,1500.0,12.9210342,77.6706402,-284
184,Brigade Exotica - Azure Tower,2200.0,13.0443079,77.74501289999998,-326
185,Brigade Exotica - Azure Tower,2580.0,13.0443079,77.74501289999998,-556
186,Brigade Exotica - Azure Tower,1000.0,13.0443079,77.74501289999998,-446
187,Brigade Exotica - Azure Tower,4050.0,13.0443079,77.74501289999998,-517
188,Sobha Heritage,1250.0,12.9312565,77.52901209999997,-656
189,Sobha Heritage,1780.0,12.9312565,77.52901209999997,-799
190,Keerthi Royal Palms,512.5,12.8622252,77.6605814,805
191,Keerthi Royal Palms,850.0,12.8622252,77.6605814,904
192,Janaadhar Shubha Phase II,250.0,12.7379428,77.7343688,-162
193,Total Environment Learning To Fly,3930.0,12.905450300000002,77.58304059999998,296
194,Total Environment Learning To Fly,6500.0,12.905450300000002,77.58304059999998,663
195,Premier Inspira Maplewood,839.7,12.9054239,77.69931940000002,-562
196,Premier Inspira Maplewood,839.7,12.9054239,77.69931940000002,-930
197,Premier Inspira Maplewood,1040.0,12.9054239,77.69931940000002,508
198,Premier Inspira Maplewood,1040.0,12.9054239,77.69931940000002,-144
199,Brigade Panorama,550.0,12.8870631,77.45370779999998,-58
200,Brigade Panorama,750.0,12.8870631,77.45370779999998,-745
201,Brigade Panorama,1080.0,12.8870631,77.45370779999998,13
202,Prestige Pine Wood,2220.0,12.9312272,77.63458670000001,461
203,Prestige Pine Wood,1800.0,12.9312272,77.63458670000001,182
204,Prestige Pine Wood,2680.0,12.9312272,77.63458670000001,821
205,Prestige Pine Wood,3590.0,12.9312272,77.63458670000001,-198
206,The County Address,532.0,12.8807869,77.7875912,-703
207,The County Address,366.4,12.8807869,77.7875912,825
208,The County Address,640.0,12.8807869,77.7875912,51
209,The County Address,770.0,12.8807869,77.7875912,178
210,Ahad Excellencia,717.6,12.8825179,77.6905147,521
211,Celebrity Serenity,965.0,12.795757,77.650302,187
212,Sashank Advaith,327.5,12.8917332,77.6816863,-206
213,Sashank Advaith,327.5,12.8917332,77.6816863,-848
214,Sashank Advaith,502.7000000000001,12.8917332,77.6816863,-827
215,Sashank Advaith,612.6,12.8917332,77.6816863,-515
216,Tata New Haven,606.0,13.1023847,77.441715,690
217,Tata New Haven,677.9999999999999,13.1023847,77.441715,632
218,Smart Homz Blue Bells,516.9,12.7851117,77.7770002,630
219,Smart Homz Blue Bells,719.8,12.7851117,77.7770002,-901
220,Smart Homz Blue Bells,978.4,12.7851117,77.7770002,431
221,CoEvolve Northern Star,888.0,13.081174,77.625001,-627
222,Kritan Ira,294.5,12.8211271,77.660999,-129
223,Kritan Ira,435.0,12.8211271,77.660999,-269
224,Kritan Ira,471.00000000000006,12.8211271,77.660999,941
225,Kritan Ira,633.0,12.8211271,77.660999,-798
226,Prestige Bagamane Temple Bells,430.0,12.9307632,77.5217595,-453
227,Prestige Bagamane Temple Bells,1100.0,12.9307632,77.5217595,-600
228,Prestige Bagamane Temple Bells,715.5,12.9307632,77.5217595,-339
229,Prestige Bagamane Temple Bells,1100.0,12.9307632,77.5217595,565
230,S2 Homes The Water Grove,615.1,12.8368015,77.6871048,381
231,S2 Homes The Water Grove,615.1,12.8368015,77.6871048,-770
232,S2 Homes The Water Grove,669.4,12.8368015,77.6871048,-96
233,S2 Homes The Water Grove,632.3,12.8368015,77.6871048,257
234,Prestige Tranquility,420.0,13.0655118,77.743832,474
235,Prestige Tranquility,6300.0,13.0655118,77.743832,-755
236,Prestige Tranquility,1300.0,13.0655118,77.743832,438
237,Mana Tropicale,400.0,12.8800875,77.69287159999998,545
238,Mana Tropicale,368.4,12.8800875,77.69287159999998,-502
239,Mana Tropicale,644.3000000000002,12.8800875,77.69287159999998,992
240,Mana Tropicale,950.0,12.8800875,77.69287159999998,400
241,Embassy Boulevard,6840.0,13.1479839,77.63899920000001,-325
242,Embassy Boulevard,7300.0,13.1479839,77.63899920000001,-852
243,Embassy Boulevard,12790.0,13.1479839,77.63899920000001,955
244,Embassy Boulevard,12790.0,13.1479839,77.63899920000001,51
245,Upkar Oakland,420.0,12.7813035,77.76222829999998,-416
246,Upkar Oakland,256.1,12.7813035,77.76222829999998,-808
247,Upkar Oakland,412.1,12.7813035,77.76222829999998,-64
248,Upkar Oakland,518.6999999999998,12.7813035,77.76222829999998,-750
249,Brigade Woods,1000.0,12.9783211,77.73385139999998,-700
250,Brigade Woods,1150.0,12.9783211,77.73385139999998,-265
251,Brigade Woods,1060.0,12.9783211,77.73385139999998,-572
252,Brigade Woods,1370.0,12.9783211,77.73385139999998,511
253,Brigade Woods,1000.0,12.9783211,77.73385139999998,349
254,Brigade Caladium,3590.0,13.0559515,77.59673199999997,933
255,Brigade Caladium,4350.0,13.0559515,77.59673199999997,886
256,The Phoenix Mills Kessaku,320.0,13.0107038,77.5536372,531
257,The Phoenix Mills Kessaku,320.0,13.0107038,77.5536372,398
258,The Phoenix Mills Kessaku,750.0,13.0107038,77.5536372,-981
259,The Phoenix Mills Kessaku,750.0,13.0107038,77.5536372,238
260,The Phoenix Mills Kessaku,1030.0,13.0107038,77.5536372,-130
261,The Phoenix Mills Kessaku,1030.0,13.0107038,77.5536372,-827
262,Kolte Patil Mirabilis,13140.0,13.031804,77.661173,-976
263,Kolte Patil Mirabilis,13140.0,13.031804,77.661173,9
264,Kolte Patil Mirabilis,24000.0,13.031804,77.661173,-478
265,Kolte Patil Mirabilis,24000.0,13.031804,77.661173,296
266,Kolte Patil Mirabilis,15280.0,13.031804,77.661173,542
267,Kolte Patil Mirabilis,15280.0,13.031804,77.661173,-971
268,Kolte Patil Mirabilis,24170.0,13.031804,77.661173,-188
269,Kolte Patil Mirabilis,24170.0,13.031804,77.661173,-448
270,Bren Champions Square,388.3,12.901324,77.70859449999998,146
271,Bren Champions Square,900.0,12.901324,77.70859449999998,774
272,Bren Champions Square,1000.0,12.901324,77.70859449999998,397
273,Bren Champions Square,960.0,12.901324,77.70859449999998,199
274,Bren Champions Square,2700.0,12.901324,77.70859449999998,312
275,GR Regent Park,784.6999999999998,12.8551283,77.5936002,-999
276,GR Regent Park,1500.0,12.8551283,77.5936002,218
277,Eden and Serene at Brigade Cornerstone Utopia,300.0,12.9344677,77.7439053,662
278,Eden and Serene at Brigade Cornerstone Utopia,440.0,12.9344677,77.7439053,271
279,Eden and Serene at Brigade Cornerstone Utopia,300.0,12.9344677,77.7439053,660
280,Eden and Serene at Brigade Cornerstone Utopia,800.0,12.9344677,77.7439053,791
281,Eden and Serene at Brigade Cornerstone Utopia,10200.0,12.9344677,77.7439053,-279
282,GK Tropical Springs,743.7,12.9846992,77.7761359,-421
283,GK Tropical Springs,883.5999999999998,12.9846992,77.7761359,-915
284,M1 Terra Alegria,869.0000000000001,13.1042593,77.77487239999998,817
285,M1 Terra Alegria,1100.0,13.1042593,77.77487239999998,-734
286,Beverly Hills,4860.0,12.8912793,77.5392322,756
287,DSMAX SKYSCAPE,816.8000000000002,13.0550595,77.68302259999999,-829
288,DSMAX SKYSCAPE,816.8000000000002,13.0550595,77.68302259999999,170
289,DSMAX SKYSCAPE,1040.0,13.0550595,77.68302259999999,804
290,Vaishnavi North 24,1250.0,13.052728,77.59730499999998,36
291,Vaishnavi North 24,1980.0,13.052728,77.59730499999998,-256
292,Vaishnavi North 24,1600.0,13.052728,77.59730499999998,-863
293,Legacy Cirocco,994.8,13.087229,77.596148,-930
294,Legacy Cirocco,1720.0,13.087229,77.596148,-921
295,Sowparnika Purple Rose,340.0,13.0996181,77.81143430000002,-455
296,Sowparnika Purple Rose,470.0,13.0996181,77.81143430000002,-4
297,Brigade Lakefront - Amber Block,4590.0,12.978993199999998,77.7113528,-318
298,Brigade Lakefront - Amber Block,5260.0,12.978993199999998,77.7113528,477
299,Brigade Lakefront - Amber Block,4150.0,12.978993199999998,77.7113528,-202
300,Sri Nandana Royal,1350.0,12.833718199999998,77.70144359999998,457
301,Sri Nandana Royal,1890.0,12.833718199999998,77.70144359999998,-761
302,Sri Nandana Royal,3200.0,12.833718199999998,77.70144359999998,-274
303,Prestige West Woods,379.9,12.9776982,77.5647402,-574
304,Prestige West Woods,458.5,12.9776982,77.5647402,-100
305,Prestige West Woods,497.00000000000006,12.9776982,77.5647402,200
306,Gravity Nakshatra,960.0,13.073371,77.80411389999998,644
307,Gravity Nakshatra,850.0,13.073371,77.80411389999998,-89
308,Gravity Nakshatra,850.0,13.073371,77.80411389999998,-643
309,Vajram Tiara,1500.0,13.1377116,77.5693818,790
310,Vajram Tiara,1450.0,13.1377116,77.5693818,-364
311,Vajram Tiara,1790.0,13.1377116,77.5693818,355
312,Hiranandani Queensgate,400.0,12.8740261,77.6100293,740
313,Hiranandani Queensgate,791.9,12.8740261,77.6100293,926
314,Hiranandani Queensgate,740.4999999999999,12.8740261,77.6100293,-688
315,Hiranandani Queensgate,980.0,12.8740261,77.6100293,-347
316,Prestige Royale Gardens,455.0,13.1395085,77.57063950000001,-309
317,Prestige Royale Gardens,529.0,13.1395085,77.57063950000001,-498
318,Prestige Royale Gardens,1000.0,13.1395085,77.57063950000001,-766
319,Prestige Royale Gardens,700.0,13.1395085,77.57063950000001,11
320,Prestige Royale Gardens,685.0,13.1395085,77.57063950000001,110
321,JR Nexus,521.5,12.7715636,77.7018348,-312
322,JR Nexus,930.0,12.7715636,77.7018348,-506
323,JR Nexus,1260.0,12.7715636,77.7018348,503
324,SOBHA Arena - The Park,1020.0,12.864203300000002,77.53674000000002,-418
325,SOBHA Arena - The Park,1270.0,12.864203300000002,77.53674000000002,196
326,Arge Helios,1070.0,13.0654977,77.65153649999998,-400
327,Arge Helios,1060.0,13.0654977,77.65153649999998,802
328,Arge Helios,1660.0,13.0654977,77.65153649999998,-533
329,Arge Helios,2250.0,13.0654977,77.65153649999998,130
330,Whitestone Rosario,457.8,13.013394,77.735935,219
331,Whitestone Rosario,2330.0,13.013394,77.735935,391
332,Whitestone Rosario,2330.0,13.013394,77.735935,-990
333,Brigade Cosmopolis - Phase 1 & 2,1250.0,12.9621546,77.7461421,-285
334,Brigade Cosmopolis - Phase 1 & 2,2000.0,12.9621546,77.7461421,27
335,Brigade Cosmopolis - Phase 1 & 2,3500.0,12.9621546,77.7461421,-678
336,Brigade Cosmopolis - Phase 1 & 2,2800.0,12.9621546,77.7461421,109
337,Brigade Cosmopolis - Phase 1 & 2,1000.0,12.9621546,77.7461421,603
338,SJR Palazza City,470.0,12.9046539,77.6984995,522
339,SJR Palazza City,485.0,12.9046539,77.6984995,755
340,SJR Palazza City,875.0,12.9046539,77.6984995,172
341,SJR Palazza City,1170.0,12.9046539,77.6984995,472
342,SJR Palazza City,845.0,12.9046539,77.6984995,688
343,SJR Palazza City,1700.0,12.9046539,77.6984995,1000
344,Salarpuria Sattva Divinity,1000.0,12.9403192,77.5252055,-227
345,Salarpuria Sattva Divinity,8500.0,12.9403192,77.5252055,-428
346,Salarpuria Sattva Divinity,1700.0,12.9403192,77.5252055,-803
347,Brigade 7 Gardens,948.6,12.895314,77.53021439999998,-395
348,Brigade 7 Gardens,920.0,12.895314,77.53021439999998,513
349,Brigade 7 Gardens,1350.0,12.895314,77.53021439999998,-424
350,Shriram Southern Crest,1080.0,12.9058075,77.57230240000001,102
351,Shriram Southern Crest,1080.0,12.9058075,77.57230240000001,-734
352,Shriram Southern Crest,1940.0,12.9058075,77.57230240000001,-504
353,Shriram Southern Crest,1940.0,12.9058075,77.57230240000001,187
354,Shriram Southern Crest,1400.0,12.9058075,77.57230240000001,521
355,Shriram Southern Crest,2500.0,12.9058075,77.57230240000001,-557
356,Shriram Southern Crest,2500.0,12.9058075,77.57230240000001,-718
357,Valmark Orchard Square,666.5000000000001,12.870642,77.5860474,564
358,Valmark Orchard Square,998.5,12.870642,77.5860474,122
359,Purva Highland,729.4,12.8539676,77.54460170000002,713
360,Purva Highland,916.3,12.8539676,77.54460170000002,686
361,Vasathi Avante,780.0,13.0606229,77.62227829999998,16
362,Vasathi Avante,1200.0,13.0606229,77.62227829999998,-237
363,Mahaveer Zephyr,680.8,12.900891,77.6193205,-670
364,Mahaveer Zephyr,805.1,12.900891,77.6193205,-231
365,NVT Life Square,2480.0,12.9754639,77.7639204,-137
366,Shriram Greenfield Phase 2,560.0,13.0708496,77.75127239999998,-768
367,Shriram Greenfield Phase 2,562.6999999999998,13.0708496,77.75127239999998,914
368,Shriram Greenfield Phase 2,720.0,13.0708496,77.75127239999998,-206
369,Bavisha Urban Homes,670.3,12.8594994,77.765354,44
370,Bavisha Urban Homes,829.2,12.8594994,77.765354,-970
371,SJR Blue Waters,1000.0,12.884798599999998,77.6675021,-147
372,SJR Blue Waters,239.7,12.884798599999998,77.6675021,-894
373,SJR Blue Waters,332.8,12.884798599999998,77.6675021,-173
374,Gopalan Lake Front,702.3000000000002,12.8377608,77.6764512,436
375,Gopalan Lake Front,950.0,12.8377608,77.6764512,-718
376,Vajram Elina,343.80000000000007,13.0781,77.6373728,871
377,Vajram Elina,730.0,13.0781,77.6373728,953
378,Vajram Elina,990.0,13.0781,77.6373728,872
379,Vajram Elina,1180.0,13.0781,77.6373728,798
380,TATA The Promont,1000.0,12.9208104,77.5367614,-940
381,TATA The Promont,2750.0,12.9208104,77.5367614,-654
382,TATA The Promont,3400.0,12.9208104,77.5367614,-49
383,TATA The Promont,1000.0,12.9208104,77.5367614,-324
384,Provident Rays Of Dawn,1370.0,12.8816933,77.47161009999998,714
385,Provident Rays Of Dawn,1680.0,12.8816933,77.47161009999998,650
386,Purva Sunflower,480.0,12.9758193,77.5570922,-76
387,Purva Sunflower,580.0,12.9758193,77.5570922,861
388,Svamitva Emerald Square,1000.0,12.8146987,77.67012369999998,-428
389,Svamitva Emerald Square,504.50000000000006,12.8146987,77.67012369999998,-937
390,Svamitva Emerald Square,584.2,12.8146987,77.67012369999998,535
391,Casagrand Royce,376.2,13.0095427,77.7301136,498
392,Casagrand Royce,699.5999999999998,13.0095427,77.7301136,863
393,Casagrand Royce,893.0,13.0095427,77.7301136,-75
394,Casagrand Royce,1600.0,13.0095427,77.7301136,-117
395,Sekhar Olympus,780.0,13.0311397,77.6579922,-160
396,Sekhar Olympus,797.0,13.0311397,77.6579922,404
397,Sekhar Olympus,1010.0,13.0311397,77.6579922,-708
398,MBR Shangri La,660.0,12.9218502,77.4926026,-957
399,MBR Shangri La,870.0,12.9218502,77.4926026,857
400,GR Elysium 3,936.9,13.0000972,77.75149520000002,56
401,GR Elysium 3,936.9,13.0000972,77.75149520000002,478
402,GR Elysium 3,1020.0,13.0000972,77.75149520000002,-208
403,ELV KingsLand,496.4,12.9694606,77.7414335,-944
404,ELV KingsLand,607.7,12.9694606,77.7414335,-134
405,Gopalan Olympia,457.6,12.8753163,77.4501207,972
406,Gopalan Olympia,596.0,12.8753163,77.4501207,-77
407,Mantri Serenity,1000.0,12.8869436,77.55137359999998,977
408,Mantri Serenity,1810.0,12.8869436,77.55137359999998,917
409,Sobha Royal Pavilion,1210.0,12.8962858,77.702125,697
410,Sobha Royal Pavilion,1700.0,12.8962858,77.702125,-919
411,Sobha Royal Pavilion,2150.0,12.8962858,77.702125,507
412,Mahaveer Turquoise,1120.0,12.8672756,77.64419319999998,-907
413,Mahaveer Turquoise,1330.0,12.8672756,77.64419319999998,-291
414,Mahaveer Turquoise,1370.0,12.8672756,77.64419319999998,-915
415,Mahaveer Turquoise,1530.0,12.8672756,77.64419319999998,728
416,Casagrand Esmeralda,327.4000000000001,12.8356242,77.7668846,287
417,Casagrand Esmeralda,327.4000000000001,12.8356242,77.7668846,-995
418,Casagrand Esmeralda,397.5,12.8356242,77.7668846,-768
419,Mahaveer Palatium,1240.0,12.7579595,77.61433120000002,-480
420,Mahaveer Palatium,1240.0,12.7579595,77.61433120000002,-106
