,Price,lat,lon,geometry,random
108,735.8,12.889868,77.6488791,POINT (77.6488791 12.889868),2
109,964.9,12.889868,77.6488791,POINT (77.6488791 12.889868),5
110,912.5,13.054713900000001,77.6465134,POINT (77.6465134 13.0547139),-4
111,1300.0,13.054713900000001,77.6465134,POINT (77.6465134 13.0547139),9
112,2120.0,13.054713900000001,77.6465134,POINT (77.6465134 13.0547139),0
113,444.0,13.053688300000001,77.6572283,POINT (77.6572283 13.0536883),-10
114,536.0,13.053688300000001,77.6572283,POINT (77.6572283 13.0536883),8
115,,13.053688300000001,77.6572283,POINT (77.6572283 13.0536883),-5
116,755.6999999999999,12.9218714,77.73736070000001,POINT (77.73736070000001 12.9218714),-9
117,773.8,12.9218714,77.73736070000001,POINT (77.73736070000001 12.9218714),-6
118,920.9999999999999,12.9218714,77.73736070000001,POINT (77.73736070000001 12.9218714),1
119,1540.0,12.928889999999999,77.68163299999998,POINT (77.68163299999998 12.92889),-3
120,845.6,12.8595081,77.574026,POINT (77.574026 12.8595081),-2
121,1150.0,12.8595081,77.574026,POINT (77.574026 12.8595081),6
122,445.49999999999994,12.8620814,77.61374709999998,POINT (77.61374709999998 12.8620814),3
123,1250.0,12.8620814,77.61374709999998,POINT (77.61374709999998 12.8620814),-10
124,741.0,12.8620814,77.61374709999998,POINT (77.61374709999998 12.8620814),4
125,1250.0,12.8620814,77.61374709999998,POINT (77.61374709999998 12.8620814),1
126,1490.0,12.8620814,77.61374709999998,POINT (77.61374709999998 12.8620814),-9
127,,12.9391021,77.73766390000002,POINT (77.73766390000002 12.9391021),5
128,559.4,12.9391021,77.73766390000002,POINT (77.73766390000002 12.9391021),0
129,880.0,12.9391021,77.73766390000002,POINT (77.73766390000002 12.9391021),8
130,770.0,13.087922099999998,77.6554441,POINT (77.6554441 13.0879221),5
131,994.0000000000001,13.087922099999998,77.6554441,POINT (77.6554441 13.0879221),9
132,700.0,12.8404406,77.6435767,POINT (77.6435767 12.8404406),1
133,850.4999999999999,12.8404406,77.6435767,POINT (77.6435767 12.8404406),7
134,574.7,13.0827637,77.622828,POINT (77.622828 13.0827637),-5
135,,13.0827637,77.622828,POINT (77.622828 13.0827637),-4
136,1020.0,12.9124433,77.6517185,POINT (77.6517185 12.9124433),8
137,1020.0,12.9124433,77.6517185,POINT (77.6517185 12.9124433),-1
138,1480.0,12.9124433,77.6517185,POINT (77.6517185 12.9124433),-6
139,895.8,13.0543825,77.61948389999998,POINT (77.61948389999998 13.0543825),8
140,1080.0,13.0543825,77.61948389999998,POINT (77.61948389999998 13.0543825),-7
141,853.4999999999999,12.9852446,77.6867056,POINT (77.6867056 12.9852446),8
142,1100.0,12.9852446,77.6867056,POINT (77.6867056 12.9852446),-5
143,772.6999999999999,13.1036043,77.62082740000001,POINT (77.62082740000001 13.1036043),8
144,772.6999999999999,13.1036043,77.62082740000001,POINT (77.62082740000001 13.1036043),0
145,1050.0,13.1036043,77.62082740000001,POINT (77.62082740000001 13.1036043),4
146,700.0,12.9055155,77.6756456,POINT (77.6756456 12.9055155),-9
147,970.0,12.9055155,77.6756456,POINT (77.6756456 12.9055155),-3
148,1100.0,12.9055155,77.6756456,POINT (77.6756456 12.9055155),9
149,775.3,12.8348265,77.6910718,POINT (77.6910718 12.8348265),-7
150,792.9000000000001,12.8348265,77.6910718,POINT (77.6910718 12.8348265),-3
151,875.4000000000001,12.8348265,77.6910718,POINT (77.6910718 12.8348265),-10
152,1500.0,13.0473654,77.62548389999998,POINT (77.62548389999998 13.0473654),-3
153,1950.0,13.0473654,77.62548389999998,POINT (77.62548389999998 13.0473654),-9
154,4530.0,13.0473654,77.62548389999998,POINT (77.62548389999998 13.0473654),4
155,4530.0,13.0473654,77.62548389999998,POINT (77.62548389999998 13.0473654),2
156,2740.0,12.904254,77.599514,POINT (77.599514 12.904254),-6
157,4830.0,12.904254,77.599514,POINT (77.599514 12.904254),1
158,1200.0,13.046145,77.60162199999998,POINT (77.60162199999998 13.046145),-6
159,1050.0,13.046145,77.60162199999998,POINT (77.60162199999998 13.046145),8
160,1730.0,13.046145,77.60162199999998,POINT (77.60162199999998 13.046145),-6
161,2300.0,13.046145,77.60162199999998,POINT (77.60162199999998 13.046145),5
162,594.0,12.99911,77.7526073,POINT (77.75260729999999 12.99911),-8
163,760.0,12.99911,77.7526073,POINT (77.75260729999999 12.99911),9
164,1020.0,12.890444800000001,77.538187,POINT (77.53818699999999 12.8904448),-3
165,1000.0,12.890444800000001,77.538187,POINT (77.53818699999999 12.8904448),-7
166,1350.0,12.890444800000001,77.538187,POINT (77.53818699999999 12.8904448),-6
167,900.0,12.975769900000001,77.69728029999999,POINT (77.69728029999999 12.9757699),7
168,1080.0,12.975769900000001,77.69728029999999,POINT (77.69728029999999 12.9757699),-7
169,909.0,12.975769900000001,77.69728029999999,POINT (77.69728029999999 12.9757699),7
170,1240.0,12.975769900000001,77.69728029999999,POINT (77.69728029999999 12.9757699),1
171,641.5000000000001,13.099928,77.6331637,POINT (77.6331637 13.099928),6
172,945.1,13.099928,77.6331637,POINT (77.6331637 13.099928),8
173,424.20000000000005,12.9643023,77.75750179999999,POINT (77.75750179999999 12.9643023),-6
174,345.90000000000003,12.9643023,77.75750179999999,POINT (77.75750179999999 12.9643023),-4
175,735.0,12.9643023,77.75750179999999,POINT (77.75750179999999 12.9643023),3
176,653.9000000000001,12.9643023,77.75750179999999,POINT (77.75750179999999 12.9643023),7
177,860.0,12.9643023,77.75750179999999,POINT (77.75750179999999 12.9643023),1
178,1240.0,12.9210342,77.6706402,POINT (77.67064019999999 12.9210342),-6
179,1240.0,12.9210342,77.6706402,POINT (77.67064019999999 12.9210342),1
180,1640.0,12.9210342,77.6706402,POINT (77.67064019999999 12.9210342),-1
181,1640.0,12.9210342,77.6706402,POINT (77.67064019999999 12.9210342),7
182,1500.0,12.9210342,77.6706402,POINT (77.67064019999999 12.9210342),6
183,1500.0,12.9210342,77.6706402,POINT (77.67064019999999 12.9210342),1
184,2200.0,13.0443079,77.74501289999998,POINT (77.74501289999998 13.0443079),1
185,2580.0,13.0443079,77.74501289999998,POINT (77.74501289999998 13.0443079),5
186,,13.0443079,77.74501289999998,POINT (77.74501289999998 13.0443079),3
187,4050.0,13.0443079,77.74501289999998,POINT (77.74501289999998 13.0443079),9
188,1250.0,12.9312565,77.52901209999999,POINT (77.52901209999999 12.9312565),-1
189,1780.0,12.9312565,77.52901209999999,POINT (77.52901209999999 12.9312565),9
190,512.5,12.8622252,77.6605814,POINT (77.6605814 12.8622252),-7
191,850.0,12.8622252,77.6605814,POINT (77.6605814 12.8622252),-2
192,250.0,12.7379428,77.7343688,POINT (77.7343688 12.7379428),9
193,3930.0,12.905450300000002,77.58304059999998,POINT (77.58304059999998 12.9054503),-1
194,6500.0,12.905450300000002,77.58304059999998,POINT (77.58304059999998 12.9054503),8
195,839.7,12.9054239,77.69931940000001,POINT (77.69931940000001 12.9054239),4
196,839.7,12.9054239,77.69931940000001,POINT (77.69931940000001 12.9054239),7
197,1040.0,12.9054239,77.69931940000001,POINT (77.69931940000001 12.9054239),7
198,1040.0,12.9054239,77.69931940000001,POINT (77.69931940000001 12.9054239),2
199,550.0,12.887063099999999,77.45370779999998,POINT (77.45370779999998 12.8870631),-1
200,750.0,12.887063099999999,77.45370779999998,POINT (77.45370779999998 12.8870631),-1
201,1080.0,12.887063099999999,77.45370779999998,POINT (77.45370779999998 12.8870631),-4
202,2220.0,12.9312272,77.63458670000001,POINT (77.63458670000001 12.9312272),-6
203,1800.0,12.9312272,77.63458670000001,POINT (77.63458670000001 12.9312272),-4
204,2680.0,12.9312272,77.63458670000001,POINT (77.63458670000001 12.9312272),4
205,3590.0,12.9312272,77.63458670000001,POINT (77.63458670000001 12.9312272),6
206,532.0,12.8807869,77.7875912,POINT (77.78759119999999 12.8807869),5
207,366.4,12.8807869,77.7875912,POINT (77.78759119999999 12.8807869),-10
208,640.0,12.8807869,77.7875912,POINT (77.78759119999999 12.8807869),1
209,770.0,12.8807869,77.7875912,POINT (77.78759119999999 12.8807869),9
210,717.6,12.8825179,77.6905147,POINT (77.69051469999999 12.8825179),9
211,965.0,12.795757,77.650302,POINT (77.650302 12.795757),-5
